geography_name,rai_cityadjusted_total_2011_q2,rai_cityadjusted_total_2011_q3,rai_cityadjusted_total_2020_q1,rai_cityadjusted_total_2011_q1,state,rai_cityadjusted_total_2019_q4,rai_cityadjusted_total_2020_q3,rai_cityadjusted_total_2020_q2,rai_cityadjusted_total_2011_q4,rai_cityadjusted_total_2020_q4,city,unique_id,rai_cityadjusted_total_2017_q4,rai_cityadjusted_total_2017_q3,rai_cityadjusted_total_2017_q2,rai_cityadjusted_total_2018_q1,rai_cityadjusted_total_2018_q2,rai_cityadjusted_total_2013_q1,rai_cityadjusted_total_2021_q2,rai_cityadjusted_total_2021_q1,rai_cityadjusted_total_2013_q3,rai_cityadjusted_total_2013_q2,rai_cityadjusted_total_2013_q4,rai_cityadjusted_total_2017_q1,rai_cityadjusted_total_2018_q4,rai_cityadjusted_total_2018_q3,rai_cityadjusted_total_2019_q3,rai_cityadjusted_total_2019_q2,rai_cityadjusted_total_2019_q1,rai_cityadjusted_total_2016_q3,rai_cityadjusted_total_2016_q4,rai_cityadjusted_total_2016_q1,rai_cityadjusted_total_2016_q2,rai_cityadjusted_total_2015_q2,rai_cityadjusted_total_2012_q2,rai_cityadjusted_total_2015_q3,rai_cityadjusted_total_2012_q1,rai_cityadjusted_total_2014_q3,rai_cityadjusted_total_2012_q4,rai_cityadjusted_total_2015_q1,rai_cityadjusted_total_2014_q4,rai_cityadjusted_total_2012_q3,rai_cityadjusted_total_2014_q1,rai_cityadjusted_total_2014_q2,rai_cityadjusted_total_2015_q4
"3127",108.1731,108.1731,109.6154,98.49906,"VIC",105.3994,120.1923,116.6121,109.5424,121.4575,"Greater Melbourne",1418,112.8763,115.3846,112.2661,103.8462,108.1731,109.8901,121.4575,127.4968,111.2141,115.3846,109.8901,115.3846,107.6126,104.8951,114.1827,114.1827,107.0579,110.1988,108.9744,114.0429,108.9744,107.3345,104.8951,104.3025,103.022,108.5973,115.3846,107.3345,107.9622,108.1731,109.8901,102.5641,113.3837
"3140",135.2163,131.1189,137.0192,122.3776,"VIC",144.2308,147.929,147.1347,131.1189,147.929,"Greater Melbourne",1431,145.2394,140.3326,138.4615,144.2308,134.8651,143.7815,140.7129,147.929,135.7466,132.8168,133.7793,144.2308,133.1361,136.6397,140.5325,144.2308,134.8651,138.1365,136.2179,139.1162,140.1099,128.2051,136.0839,131.8681,128.2051,131.8681,138.8086,126.4489,128.2051,127.2624,135.7466,129.3133,140.1099
"3128",144.2308,135.2163,125.9947,128.2051,"VIC",121.7949,144.2308,133.6773,123.6264,146.0565,"Greater Melbourne",1419,123.6264,129.8077,133.1361,120.7513,125.8741,142.0118,151.8219,147.5507,137.7727,131.8681,126.4489,144.2308,118.007,120.7513,121.7949,121.7949,123.6264,123.3672,125.7396,139.1162,129.0486,123.0769,123.6264,124.7401,123.6264,127.321,135.7466,144.2308,121.4575,131.1189,131.8681,131.8681,129.0486
"3143",113.8664,115.3846,109.07,100.9615,"VIC",102.9252,122.7496,111.2847,103.022,126.7963,"Greater Melbourne",1434,98.9011,114.1167,115.3846,112.8763,107.6126,116.8452,136.5498,137.3626,119.1067,117.5894,117.5894,123.6264,108.1731,110.4746,114.1827,117.2357,108.1731,112.7321,122.5962,122.5962,119.606,115.3846,109.5424,116.8452,113.8664,124.7401,109.8901,119.8801,112.5704,113.8664,116.8452,115.3846,122.5962
"3129",110.2401,111.6625,111.8524,106.2753,"VIC",119.1472,126.7963,119.1472,113.8664,122.7496,"Greater Melbourne",1420,115.3846,114.1167,120.0534,115.1288,110.4746,115.3846,128.2051,121.4575,118.3432,121.4575,116.8452,115.3846,112.8763,114.1167,114.1827,111.8524,111.6625,114.0429,115.0705,114.0429,114.0429,115.3846,110.9467,107.9622,116.9439,115.3846,119.8801,112.5704,118.3432,112.3876,118.3432,113.9601,119.606
"3130",112.3876,113.8664,127.4597,106.2753,"VIC",121.7949,137.3626,127.4597,116.9439,134.1682,"Greater Melbourne",1421,123.6264,120.0534,125.1158,118.007,123.6264,124.7401,135.7466,140.7129,123.0769,124.7401,121.4575,129.0014,115.3846,120.7513,124.5629,121.8165,115.3846,122.5962,122.5962,119.606,116.7582,117.5894,110.9467,116.8452,116.9439,116.8452,121.4575,118.3432,118.3432,113.8664,118.3432,119.8801,122.5962
"3137",131.1189,127.2624,124.5629,122.3776,"VIC",132.0667,137.3626,130.4945,125.4181,140.7129,"Greater Melbourne",1428,133.1361,133.1361,136.6397,129.8077,127.4186,135.7466,137.3626,130.3781,132.8168,134.7558,131.8681,134.8651,128.2051,133.1361,137.0192,130.4945,133.1361,125.7396,130.7692,135.2785,132.5364,128.2051,131.1189,125.5887,120.1923,131.8681,133.7793,128.2051,131.8681,127.2624,134.7558,131.8681,132.5364
"3138",131.1189,127.2624,135.3276,122.3776,"VIC",137.0192,140.7129,133.6773,127.2624,137.3626,"Greater Melbourne",1429,129.8077,131.4508,131.4508,129.8077,133.1361,131.8681,132.626,137.3626,131.8681,131.8681,131.8681,131.4508,129.8077,126.6417,136.1682,133.6773,129.8077,126.5509,129.0486,128.2051,132.5364,124.7401,127.2624,123.0769,123.6264,128.2051,144.2308,127.321,126.4489,127.2624,134.7558,134.7558,132.5364
"3139",133.1361,145.4428,133.6773,128.2051,"VIC",142.3576,153.8462,137.0192,146.6754,144.2308,"Greater Melbourne",1430,136.6397,152.7149,150.5017,144.2308,138.4615,144.2308,null,144.2308,144.2308,142.0118,146.5201,146.2622,133.1361,140.3326,144.2308,144.2308,138.4615,144.2308,134.3519,146.3835,144.2308,128.2051,131.1189,139.8601,139.5782,131.8681,153.8462,131.8681,137.7727,144.2308,137.7727,148.8834,138.1365
"3148",118.5458,110.9467,113.0056,102.2395,"VIC",109.6154,128.2051,125.9947,108.1731,128.2279,"Greater Melbourne",1439,115.3846,115.3846,123.6264,106.5089,122.1719,115.3846,128.2051,128.2051,118.0405,119.1067,119.1067,107.0579,104.8951,111.0654,121.7949,119.1472,108.1731,116.7582,108.9744,112.0879,115.3846,109.8901,112.3876,107.3345,110.9467,106.1008,119.8801,102.5641,115.3846,113.8664,109.8901,115.3846,112.2162
"3141",108.1731,108.1731,120.4565,106.2753,"VIC",109.6154,131.1189,121.7949,108.1731,137.3626,"Greater Melbourne",1432,115.3846,111.6625,111.6625,109.3117,110.4746,109.8901,146.0565,144.2308,113.9601,109.8901,115.3846,115.3846,109.3117,110.4746,109.6154,109.6154,108.1731,111.451,108.9744,108.9744,108.9744,107.3345,103.022,103.7165,105.5347,112.5704,112.5704,109.8901,112.5704,100.0445,113.9601,112.5704,115.3846
"3142",100.6261,98.33916,101.4957,101.5965,"VIC",97.4359,110.9467,105.3994,98.33916,115.3846,"Greater Melbourne",1433,103.8462,103.8462,104.473,104.8951,104.8951,104.8951,125.4181,115.3846,102.5641,104.8951,102.5641,104.8951,98.9011,103.8462,109.6154,109.6154,100.8215,108.9744,103.7851,108.9744,107.7768,97.16599,96.15385,104.3025,96.15385,102.5641,107.0855,103.7165,106.1008,96.15385,98.19967,118.3432,100.5917
"3144",108.1731,103.022,111.2847,109.1476,"VIC",112.426,116.5501,121.7949,99.4695,126.7963,"Greater Melbourne",1435,115.3846,111.6625,120.7513,103.8462,110.4746,118.3432,140.7129,131.1189,102.5641,112.5704,111.2141,112.8763,112.8763,104.8951,121.7949,109.6154,98.43237,108.9744,98.07692,98.07692,114.0429,104.8951,105.5347,107.3345,110.9467,115.3846,115.3846,102.5641,103.7165,116.9439,104.8951,115.3846,112.7321
"3149",106.1822,112.3876,103.4107,103.5503,"VIC",105.3994,117.7394,115.3846,109.5424,120.1923,"Greater Melbourne",1440,110.4746,112.8763,108.1731,103.8462,108.1731,111.2141,115.3846,113.1222,109.8901,111.2141,110.5481,105.9655,100.8215,108.1731,109.6154,109.6154,101.81,111.451,108.9744,102.1635,106.6054,102.5641,110.9467,102.5641,108.1731,112.5704,115.3846,107.9622,102.5641,103.022,107.3345,109.8901,106.6054
"3150",105.5347,105.5347,106.9418,100.9615,"VIC",106.4227,117.7394,109.6154,103.022,116.5501,"Greater Melbourne",1441,108.1731,107.0579,108.1731,103.8462,107.0579,107.3345,120.1923,117.7394,109.8901,109.8901,107.3345,108.1731,103.8462,103.8462,109.6154,109.6154,100.8215,102.1635,102.1635,104.3372,108.9744,104.8951,103.022,102.5641,101.81,104.8951,109.8901,102.5641,104.8951,105.5347,107.3345,107.3345,108.9744
"3145",127.2624,127.2624,152.2436,130.273,"VIC",127.4597,151.8219,130.4945,115.3846,143.3349,"Greater Melbourne",1436,122.1719,145.2394,125.1158,162.2596,115.3846,159.1512,151.8219,149.8501,135.7466,121.4575,118.3432,151.6002,111.1843,131.4508,137.0192,116.6121,129.5583,129.0486,124.148,158.1886,119.606,115.3846,120.1923,131.8681,157.3427,131.8681,124.7401,147.6923,116.8452,123.6264,148.8834,123.0769,122.5962
"3146",108.1731,110.9467,117.866,102.2395,"VIC",110.7226,126.7963,121.7949,110.9467,128.2051,"Greater Melbourne",1437,110.4746,112.8763,119.3634,112.8763,107.0579,115.3846,144.2308,128.2051,118.3432,115.3846,115.3846,115.3846,105.9655,111.6625,111.8524,114.1827,112.0239,116.7582,111.451,111.451,122.5962,112.5704,108.1731,115.3846,110.9467,109.8901,115.3846,109.8901,112.5704,110.2401,119.8801,115.3846,114.0429
